user_played, instrument_name, velocity, pitch, start (s), end (s)
True,piano,50,50,0.0,0.08333325000000001
False,piano,50,38,0.0,0.16666650000000002
True,piano,50,57,0.16666650000000002,0.24999975000000002
True,piano,50,55,0.33333300000000005,0.41666625
True,piano,50,57,0.41666625,0.49999950000000004
True,piano,50,52,0.5833327500000001,0.6666660000000001
True,piano,50,53,0.74999925,0.8333325
True,piano,50,57,0.9166657500000001,0.9999990000000001
True,piano,50,55,0.9999990000000001,1.08333225
True,piano,50,53,1.08333225,1.1666655000000001
True,piano,50,52,1.1666655000000001,1.24999875
True,piano,50,50,1.24999875,1.3333320000000002
True,piano,50,50,1.41666525,1.4999985
True,piano,50,57,1.4999985,1.5833317500000001
True,piano,50,55,1.666665,1.7499982500000002
True,piano,50,57,1.7499982500000002,1.8333315000000001
True,piano,50,52,1.91666475,1.9999980000000002
True,piano,50,53,2.08333125,2.1666645
True,piano,50,57,2.2499977500000004,2.3333310000000003
True,piano,50,48,2.3333310000000003,2.41666425
True,piano,50,49,2.4999975,2.58333075
True,piano,50,50,2.6666640000000004,2.7499972500000003
True,piano,50,57,2.8333305,2.91666375
True,piano,50,55,2.999997,3.0833302500000004
True,piano,50,57,3.0833302500000004,3.1666635000000003
True,piano,50,52,3.24999675,3.33333
True,piano,50,53,3.41666325,3.4999965000000004
True,piano,50,57,3.5833297500000003,3.6666630000000002
True,piano,50,55,3.6666630000000002,3.74999625
True,piano,50,53,3.74999625,3.8333295
True,piano,50,52,3.8333295,3.9166627500000004
True,piano,50,50,3.9166627500000004,3.9999960000000003
True,piano,50,50,4.08332925,4.1666625
True,piano,50,57,4.1666625,4.24999575
True,piano,50,55,4.333329,4.41666225
True,piano,50,57,4.41666225,4.499995500000001
True,piano,50,52,4.583328750000001,4.6666620000000005
True,piano,50,53,4.7499952500000004,4.8333285
True,piano,50,57,4.91666175,4.999995
True,piano,50,48,4.999995,5.08332825
True,piano,50,49,5.1666615,5.24999475
False,piano,50,26,5.1666615,5.333328000000001
True,piano,50,50,5.333328000000001,5.416661250000001
False,piano,50,38,5.333328000000001,5.499994500000001
True,piano,50,57,5.499994500000001,5.5833277500000005
True,piano,50,55,5.666661,5.74999425
True,piano,50,57,5.74999425,5.8333275
True,piano,50,52,5.91666075,5.999994
True,piano,50,53,6.083327250000001,6.166660500000001
True,piano,50,57,6.249993750000001,6.333327000000001
True,piano,50,55,6.333327000000001,6.4166602500000005
True,piano,50,53,6.4166602500000005,6.4999935
True,piano,50,52,6.4999935,6.58332675
False,piano,50,26,6.4999935,6.66666
True,piano,50,50,6.58332675,6.66666
False,piano,50,38,6.66666,6.8333265
True,piano,50,50,6.74999325,6.8333265
True,piano,50,57,6.8333265,6.916659750000001
True,piano,50,55,6.999993000000001,7.083326250000001
True,piano,50,57,7.083326250000001,7.166659500000001
True,piano,50,52,7.2499927500000005,7.3333260000000005
True,piano,50,53,7.41665925,7.4999925
True,piano,50,57,7.58332575,7.666659
True,piano,50,48,7.666659,7.749992250000001
True,piano,50,49,7.833325500000001,7.916658750000001
False,piano,50,26,7.833325500000001,7.999992000000001
True,piano,50,50,7.999992000000001,8.08332525
False,piano,50,38,7.999992000000001,8.1666585
True,piano,50,57,8.1666585,8.249991750000001
True,piano,50,55,8.333325,8.416658250000001
True,piano,50,57,8.416658250000001,8.4999915
True,piano,50,52,8.583324750000001,8.666658
False,piano,50,38,8.666658,8.8333245
False,piano,50,26,8.666658,8.8333245
True,piano,50,53,8.74999125,8.8333245
True,piano,50,57,8.91665775,8.999991000000001
True,piano,50,55,8.999991000000001,9.08332425
True,piano,50,53,9.08332425,9.166657500000001
True,piano,50,52,9.166657500000001,9.24999075
True,piano,50,50,9.24999075,9.333324000000001
False,piano,50,50,9.333324000000001,9.499990500000001
False,piano,50,38,9.333324000000001,9.499990500000001
False,piano,50,45,9.333324000000001,9.499990500000001
True,piano,50,53,9.41665725,9.499990500000001
True,piano,50,57,9.499990500000001,9.58332375
True,piano,50,55,9.666657,9.749990250000002
False,piano,50,50,9.666657,9.8333235
False,piano,50,38,9.666657,9.8333235
False,piano,50,45,9.666657,9.8333235
True,piano,50,57,9.749990250000002,9.8333235
