user_played, instrument_name, velocity, pitch, start (s), end (s)
True,piano,80,62,0.0,0.40052796875
False,piano,80,50,0.0,2.40756921875
False,piano,80,57,0.0,2.40756921875
True,piano,80,62,0.84507,1.24559796875
True,piano,80,62,1.69014,2.09066796875
True,piano,80,62,2.53521,2.6927803437500004
False,piano,80,50,2.53521,3.33714621875
False,piano,80,55,2.53521,3.33714621875
True,piano,80,74,2.85211125,3.0519350937500005
True,piano,80,69,3.06337875,3.16285053125
True,piano,80,72,3.1690125000000005,3.2737659687500003
True,piano,80,62,3.38028,3.6804559062500006
False,piano,80,38,3.38028,5.78784921875
False,piano,80,50,3.38028,5.78784921875
True,piano,80,62,3.6971812500000003,3.7966530312500004
True,piano,80,62,4.225350000000001,4.62587796875
True,piano,80,62,5.07042,5.47094796875
True,piano,80,62,5.915490000000001,6.073060343750001
False,piano,80,57,5.915490000000001,6.21566590625
True,piano,80,74,6.232391250000001,6.432215093750001
False,piano,80,50,6.232391250000001,6.73327128125
True,piano,80,69,6.44365875,6.54313053125
True,piano,80,72,6.549292500000001,6.65404596875
True,piano,80,62,6.76056,7.16108796875
False,piano,80,57,6.76056,8.365312718750001
False,piano,80,50,6.76056,9.168129218750002
True,piano,80,62,7.605630000000001,8.006157968750001
True,piano,80,62,8.450700000000001,8.661967500000001
False,piano,80,60,8.55633375,8.65580553125
False,piano,80,62,8.661967500000001,8.85122796875
False,piano,80,63,8.767601250000002,8.86707303125
True,piano,80,62,9.295770000000001,9.45334034375
False,piano,80,50,9.295770000000001,10.097706218750002
False,piano,80,55,9.295770000000001,10.097706218750002
True,piano,80,74,9.612671250000002,9.81249509375
True,piano,80,69,9.82393875,9.923410531250001
True,piano,80,72,9.9295725,10.034325968750002
True,piano,80,62,10.14084,10.44101590625
False,piano,80,38,10.14084,12.54840921875
False,piano,80,50,10.14084,12.54840921875
True,piano,80,62,10.45774125,10.55721303125
True,piano,80,62,10.98591,11.38643796875
True,piano,80,62,11.830980000000002,12.0422475
False,piano,80,60,11.936613750000001,12.03608553125
False,piano,80,62,12.0422475,12.231507968750002
False,piano,80,63,12.147881250000001,12.247353031250002
True,piano,80,62,12.676050000000002,12.83362034375
False,piano,80,57,12.676050000000002,12.97622590625
True,piano,80,74,12.99295125,13.192775093750003
False,piano,80,50,12.99295125,13.493831281250001
True,piano,80,69,13.20421875,13.30369053125
True,piano,80,72,13.309852500000002,13.414605968750001
True,piano,80,63,13.52112,13.921647968750001
False,piano,80,51,13.52112,16.530801593750002
False,piano,80,58,13.52112,16.530801593750002
True,piano,80,69,14.36619,14.46566178125
True,piano,80,63,14.36619,14.766717968750003
True,piano,80,67,14.47182375,14.571295531250001
True,piano,80,69,14.577457500000001,14.676929281250002
True,piano,80,74,14.68309125,14.88291509375
True,piano,80,69,14.894358750000002,15.09418259375
True,piano,80,67,15.10562625,15.205098031250001
True,piano,80,69,15.211260000000001,15.368830343750002
True,piano,80,63,15.211260000000001,15.61178796875
True,piano,80,72,15.528161250000002,15.82833715625
True,piano,80,63,16.05633,16.21390034375
True,piano,80,74,16.37323125,16.57305509375
True,piano,80,69,16.58449875,16.68397053125
True,piano,80,72,16.6901325,16.794885968750002
False,piano,80,39,16.6901325,16.88995634375
False,piano,80,51,16.6901325,16.88995634375
True,piano,80,63,16.901400000000002,17.201575906250003
False,piano,80,39,16.901400000000002,19.30896921875
