user_played, instrument_name, velocity, pitch, start (s), end (s)
False,piano,80,32,0.875,0.9333333333333333
False,piano,80,44,0.9375,0.9958333333333333
False,piano,80,32,1.0,9.548958333333333
True,piano,80,71,2.0,2.4739583333333335
True,piano,80,75,2.0,2.4739583333333335
True,piano,80,68,2.5,2.9739583333333335
True,piano,80,71,2.5,2.9739583333333335
True,piano,80,65,3.0,3.948958333333333
True,piano,80,68,3.0,3.948958333333333
True,piano,80,73,3.0,3.948958333333333
True,piano,80,73,4.0,4.058333333333334
True,piano,80,74,4.0625,4.120833333333334
True,piano,80,73,4.125,4.183333333333334
True,piano,80,71,4.1875,4.720833333333333
True,piano,80,66,4.75,4.986458333333333
True,piano,80,56,5.0,6.898958333333334
True,piano,80,68,5.0,6.898958333333334
True,piano,80,75,7.0,7.315625
True,piano,80,78,7.333333333333333,7.648958333333334
True,piano,80,80,7.666666666666667,7.982291666666667
True,piano,80,75,8.0,8.473958333333334
True,piano,80,80,8.0,8.473958333333334
True,piano,80,83,8.0,8.473958333333334
True,piano,80,80,8.5,8.973958333333334
True,piano,80,73,9.0,9.948958333333334
True,piano,80,77,9.0,9.948958333333334
True,piano,80,80,9.0,9.948958333333334
True,piano,80,85,9.0,9.948958333333334
True,piano,80,85,10.0,10.058333333333334
True,piano,80,86,10.0625,10.120833333333334
True,piano,80,85,10.125,10.183333333333334
True,piano,80,83,10.1875,10.245833333333334
True,piano,80,80,10.25,10.961458333333333
False,piano,80,32,10.5,10.736458333333333
False,piano,80,32,10.75,14.548958333333333
True,piano,80,83,11.0,11.948958333333334
True,piano,80,80,12.0,12.355208333333334
True,piano,80,78,12.375,12.730208333333334
True,piano,80,75,12.75,13.105208333333334
True,piano,80,71,13.125,13.480208333333334
True,piano,80,58,13.5,14.923958333333333
True,piano,80,61,13.5,14.923958333333333
True,piano,80,73,13.5,14.923958333333333
True,piano,80,59,15.0,15.473958333333334
True,piano,80,71,15.0,15.473958333333334
False,piano,80,32,15.0,15.473958333333334
True,piano,80,61,15.5,16.448958333333334
True,piano,80,73,15.5,16.448958333333334
False,piano,80,32,15.5,15.973958333333334
False,piano,80,32,16.0,17.898958333333333
True,piano,49,54,18.0,18.473958333333332
True,piano,49,66,18.0,18.473958333333332
False,piano,49,44,18.0,18.248958333333334
True,piano,51,56,18.5,18.5
True,piano,51,68,18.5,19.923958333333335
False,piano,51,51,18.5,18.748958333333334
False,piano,51,56,18.5,19.333333333333332
False,piano,54,44,19.0,19.165625
False,piano,56,51,19.333333333333332,19.415625
False,piano,56,56,19.333333333333332,19.923958333333335
False,piano,56,44,19.5,19.748958333333334
False,piano,59,44,20.0,20.248958333333334
False,piano,59,51,20.0,20.248958333333334
False,piano,59,56,20.0,20.248958333333334
False,piano,62,44,20.5,20.665625
False,piano,64,51,20.833333333333332,20.915625
False,piano,64,56,20.833333333333332,20.915625
False,piano,64,44,21.0,21.355208333333334
False,piano,66,51,21.375,21.492708333333333
False,piano,67,54,21.5,21.855208333333334
False,piano,69,55,21.875,21.992708333333333
False,piano,70,44,22.0,22.248958333333334
False,piano,72,51,22.5,22.748958333333334
False,piano,72,56,22.5,22.748958333333334
False,piano,75,44,23.0,23.165625
False,piano,77,51,23.333333333333332,23.415625
False,piano,77,56,23.333333333333332,23.415625
False,piano,78,44,23.5,23.748958333333334
False,piano,80,44,24.0,24.248958333333334
False,piano,80,51,24.0,24.248958333333334
False,piano,80,56,24.0,24.248958333333334
False,piano,83,44,24.5,24.665625
False,piano,85,51,24.833333333333332,24.915625
False,piano,85,56,24.833333333333332,24.915625
False,piano,86,44,25.0,25.355208333333334
False,piano,88,51,25.375,25.492708333333333
False,piano,88,54,25.5,25.855208333333334
False,piano,90,55,25.875,25.992708333333333
True,piano,91,68,26.0,26.248958333333334
False,piano,91,44,26.0,26.248958333333334
True,piano,94,75,26.5,26.748958333333334
True,piano,94,80,26.5,26.748958333333334
False,piano,94,51,26.5,26.748958333333334
False,piano,94,56,26.5,26.748958333333334
True,piano,96,68,27.0,27.165625
False,piano,96,44,27.0,27.165625
True,piano,98,75,27.333333333333332,27.415625
True,piano,98,80,27.333333333333332,27.415625
False,piano,98,51,27.333333333333332,27.415625
False,piano,98,56,27.333333333333332,27.415625
True,piano,99,68,27.5,27.748958333333334
False,piano,99,44,27.5,27.748958333333334
True,piano,102,75,28.0,28.248958333333334
True,piano,102,80,28.0,28.248958333333334
False,piano,102,44,28.0,28.248958333333334
False,piano,102,51,28.0,28.248958333333334
False,piano,102,56,28.0,28.248958333333334
True,piano,104,68,28.5,28.665625
False,piano,104,44,28.5,28.665625
True,piano,106,75,28.833333333333332,28.915625
True,piano,106,80,28.833333333333332,28.915625
False,piano,106,51,28.833333333333332,28.915625
False,piano,106,56,28.833333333333332,28.915625
True,piano,107,68,29.0,29.355208333333334
False,piano,107,44,29.0,29.355208333333334
True,piano,109,75,29.375,29.492708333333333
False,piano,109,51,29.375,29.492708333333333
True,piano,110,78,29.5,29.855208333333334
False,piano,110,54,29.5,29.855208333333334
True,piano,112,68,30.0,30.79375
True,piano,112,80,30.0,30.79375
False,piano,112,44,30.0,30.79375
False,piano,112,56,30.0,30.79375
True,piano,112,63,30.798958333333335,31.497916666666665
True,piano,112,75,30.798958333333335,31.497916666666665
False,piano,112,39,30.798958333333335,31.497916666666665
False,piano,112,51,30.798958333333335,31.497916666666665
True,piano,112,62,31.5,32.29895833333333
True,piano,112,74,31.5,32.29895833333333
False,piano,112,38,31.5,32.29895833333333
False,piano,112,50,31.5,32.29895833333333
True,piano,112,61,32.29895833333333,32.9625
True,piano,112,73,32.29895833333333,32.9625
False,piano,112,37,32.29895833333333,32.9625
False,piano,112,49,32.29895833333333,32.9625
True,piano,112,59,33.0,33.248958333333334
True,piano,112,71,33.0,33.248958333333334
False,piano,112,35,33.0,33.248958333333334
False,piano,112,47,33.0,33.248958333333334
True,piano,112,56,33.5,33.748958333333334
True,piano,112,68,33.5,33.748958333333334
False,piano,112,32,33.5,33.748958333333334
False,piano,112,44,33.5,33.748958333333334
True,piano,96,74,34.0,34.75625
False,piano,96,44,34.0,34.186458333333334
False,piano,96,44,34.375,34.436458333333334
False,piano,96,43,34.5,34.748958333333334
