user_played, instrument_name, velocity, pitch, start (s), end (s)
False,piano,75,67,0.0,0.7482988333333334
False,piano,75,64,0.0,0.7482988333333334
False,piano,110,48,0.0,1.1224482500000001
False,piano,75,60,0.40816300000000005,1.1564618333333334
False,piano,75,67,0.8163260000000001,1.1564618333333334
False,piano,75,64,0.8163260000000001,1.1564618333333334
False,piano,75,67,1.2244890000000002,1.5646248333333335
False,piano,75,64,1.2244890000000002,1.5646248333333335
False,piano,110,47,1.2244890000000002,2.3469372500000003
False,piano,75,65,1.6326520000000002,2.1768693333333333
False,piano,75,62,1.6326520000000002,2.1768693333333333
False,piano,75,64,2.2448965000000003,2.4447263020833336
False,piano,75,65,2.4489780000000003,2.6488078020833337
False,piano,110,45,2.4489780000000003,3.6054398333333335
False,piano,75,64,2.6530595000000003,2.8528893020833337
False,piano,75,60,2.8571410000000004,4.38775225
False,piano,110,55,3.2653040000000004,3.6054398333333335
False,piano,110,52,3.2653040000000004,3.6054398333333335
False,piano,110,43,3.6734670000000005,4.79591525
False,piano,110,55,4.0816300000000005,4.79591525
False,piano,110,52,4.0816300000000005,4.79591525
False,piano,75,60,4.489793000000001,4.829928833333334
False,piano,75,60,4.897956000000001,5.61224125
False,piano,75,57,4.897956000000001,5.61224125
False,piano,110,41,4.897956000000001,5.238091833333334
False,piano,110,53,5.306119000000001,6.02040425
False,piano,75,65,5.714282000000001,5.914111802083334
False,piano,75,60,5.714282000000001,5.914111802083334
False,piano,75,57,5.714282000000001,5.914111802083334
False,piano,75,65,5.918363500000001,6.118193302083334
False,piano,75,60,5.918363500000001,6.118193302083334
False,piano,75,57,5.918363500000001,6.118193302083334
False,piano,75,65,6.122445000000001,6.462580833333334
False,piano,75,60,6.122445000000001,6.8367302500000005
False,piano,75,57,6.122445000000001,6.8367302500000005
False,piano,110,53,6.122445000000001,7.2448932500000005
False,piano,110,43,6.122445000000001,7.2448932500000005
False,piano,75,64,6.530608000000001,6.870743833333334
False,piano,75,60,6.938771000000001,7.278906833333334
False,piano,75,57,6.938771000000001,7.278906833333334
False,piano,75,60,7.346934000000001,7.687069833333334
False,piano,110,55,7.346934000000001,8.46938225
False,piano,110,52,7.346934000000001,8.46938225
False,piano,110,48,7.346934000000001,8.46938225
False,piano,75,60,7.755097000000001,7.954926802083334
False,piano,75,64,7.959178500000001,8.159008302083334
False,piano,75,67,8.163260000000001,8.363089802083334
False,piano,75,72,8.3673415,8.567171302083334
False,piano,75,60,8.571423000000001,8.911558833333334
False,piano,110,57,8.571423000000001,9.69387125
False,piano,110,53,8.571423000000001,9.69387125
False,piano,110,48,8.571423000000001,9.69387125
False,piano,75,60,8.979586000000001,9.179415802083334
False,piano,75,65,9.1836675,9.383497302083335
False,piano,75,72,9.387749000000001,9.587578802083334
False,piano,75,65,9.5918305,9.791660302083335
False,piano,75,60,9.795912000000001,10.136047833333334
False,piano,110,59,9.795912000000001,10.918360250000001
False,piano,110,48,9.795912000000001,10.918360250000001
False,piano,110,52,9.795912000000001,10.918360250000001
False,piano,110,55,9.795912000000001,10.918360250000001
False,piano,75,60,10.204075000000001,10.403904802083334
False,piano,75,67,10.4081565,10.607986302083335
False,piano,75,72,10.612238000000001,10.812067802083334
False,piano,75,67,10.8163195,11.016149302083335
False,piano,110,57,11.020401000000001,11.360536833333335
False,piano,110,53,11.020401000000001,11.360536833333335
False,piano,110,48,11.020401000000001,11.360536833333335
False,piano,110,55,11.428564000000001,11.768699833333335
False,piano,110,52,11.428564000000001,11.768699833333335
False,piano,110,48,11.428564000000001,11.768699833333335
False,piano,110,53,11.836727000000002,12.176862833333335
False,piano,110,50,11.836727000000002,12.176862833333335
