user_played, instrument_name, velocity, pitch, start (s), end (s)
True,flute,80,81,0.2400005,0.4670009729166667
True,flute,80,81,0.480001,0.7070014729166667
True,flute,80,78,0.7200015,0.9470019729166667
True,flute,80,83,0.960002,1.1870024729166666
True,flute,80,81,1.2000025,1.4270029729166667
True,flute,80,78,1.440003,1.50300313125
True,flute,80,76,1.5040031333333335,1.6690034770833333
True,flute,80,74,1.6800035,1.9070039729166668
True,flute,80,76,1.920004,2.1590044979166665
False,piano,80,55,1.920004,2.1590044979166665
True,flute,80,76,2.400005,2.6270054729166668
False,piano,80,74,2.400005,2.6390054979166666
False,piano,80,81,2.400005,2.6390054979166666
True,flute,80,74,2.6400055,2.8670059729166666
False,piano,80,50,2.6400055,2.8670059729166666
True,flute,80,76,2.880006,3.335006947916667
False,piano,80,55,2.880006,3.1190064979166667
True,flute,80,74,3.360007,3.5870074729166666
False,piano,80,69,3.360007,3.5870074729166666
False,piano,80,74,3.360007,3.5870074729166666
False,piano,80,79,3.360007,3.5870074729166666
True,flute,80,76,3.6000075000000002,3.827007972916667
False,piano,80,69,3.6000075000000002,3.827007972916667
False,piano,80,74,3.6000075000000002,3.827007972916667
False,piano,80,78,3.6000075000000002,3.827007972916667
False,piano,80,55,3.6000075000000002,3.827007972916667
False,piano,80,57,3.840008,4.079008497916667
True,flute,80,76,4.0800085,4.535009447916667
False,piano,80,69,4.320009,4.559009497916667
False,piano,80,73,4.320009,4.559009497916667
False,piano,80,76,4.320009,4.559009497916667
True,flute,80,76,4.5600095000000005,4.787009972916667
False,piano,80,45,4.5600095000000005,4.787009972916667
True,flute,80,83,4.80001,5.0270104729166665
False,piano,80,57,4.80001,5.039010497916666
True,flute,80,81,5.0400105,5.267010972916666
True,flute,80,76,5.280011,5.507011472916667
False,piano,80,64,5.280011,5.507011472916667
False,piano,80,69,5.280011,5.507011472916667
False,piano,80,74,5.280011,5.507011472916667
True,flute,80,74,5.5200115,5.747011972916667
False,piano,80,64,5.5200115,5.747011972916667
False,piano,80,69,5.5200115,5.747011972916667
False,piano,80,73,5.5200115,5.747011972916667
False,piano,80,57,5.5200115,5.747011972916667
True,flute,80,76,5.760012,5.999012497916667
False,piano,80,54,5.760012,5.999012497916667
True,flute,80,76,6.240013,6.479013497916667
False,piano,80,69,6.240013,6.467013472916666
False,piano,80,73,6.240013,6.467013472916666
False,piano,80,76,6.240013,6.467013472916666
False,piano,80,69,6.4800135,6.707013972916667
False,piano,80,42,6.4800135,6.707013972916667
True,flute,80,76,6.720014,6.947014472916667
False,piano,80,79,6.720014,6.947014472916667
False,piano,80,54,6.720014,6.959014497916667
True,flute,80,76,6.9600145,7.187014972916667
False,piano,80,78,6.9600145,7.187014972916667
True,flute,80,78,7.2000150000000005,7.427015472916667
False,piano,80,69,7.2000150000000005,7.427015472916667
False,piano,80,74,7.2000150000000005,7.427015472916667
False,piano,80,76,7.2000150000000005,7.427015472916667
True,flute,80,76,7.4400155,7.8950164479166665
False,piano,80,74,7.4400155,7.6670159729166665
False,piano,80,42,7.4400155,7.6670159729166665
False,piano,80,47,7.680016,7.919016497916667
True,flute,80,74,7.9200165,8.375017447916667
False,piano,80,62,8.160017,8.399017497916667
False,piano,80,69,8.160017,8.399017497916667
False,piano,80,74,8.160017,8.399017497916667
True,flute,80,83,8.4000175,8.879018497916666
False,piano,80,42,8.4000175,8.627017972916667
False,piano,80,47,8.640018,8.879018497916666
True,flute,80,81,8.8800185,9.107018972916666
True,flute,80,76,9.120019000000001,9.347019472916667
False,piano,80,62,9.120019000000001,9.347019472916667
False,piano,80,69,9.120019000000001,9.347019472916667
False,piano,80,74,9.120019000000001,9.347019472916667
False,piano,80,54,9.120019000000001,9.347019472916667
True,flute,80,74,9.3600195,9.587019972916666
False,piano,80,62,9.3600195,9.587019972916666
False,piano,80,69,9.3600195,9.587019972916666
False,piano,80,73,9.3600195,9.587019972916666
False,piano,80,47,9.3600195,9.587019972916666
True,flute,80,76,9.60002,9.839020497916668
False,piano,80,52,9.60002,9.839020497916668
True,flute,80,76,10.080021,10.319021497916667
False,piano,80,69,10.080021,10.319021497916667
False,piano,80,74,10.080021,10.319021497916667
False,piano,80,79,10.080021,10.319021497916667
False,piano,80,47,10.3200215,10.547021972916667
True,flute,80,76,10.560022,11.015022947916666
False,piano,80,52,10.560022,10.799022497916667
True,flute,80,74,11.040023,11.267023472916668
False,piano,80,69,11.040023,11.267023472916668
False,piano,80,74,11.040023,11.267023472916668
False,piano,80,79,11.040023,11.267023472916668
True,flute,80,76,11.2800235,11.735024447916667
False,piano,80,69,11.2800235,11.507023972916667
False,piano,80,74,11.2800235,11.507023972916667
False,piano,80,78,11.2800235,11.507023972916667
False,piano,80,52,11.2800235,11.507023972916667
False,piano,80,57,11.520024,11.759024497916666
True,flute,80,78,11.7600245,12.215025447916666
False,piano,80,64,12.000025,12.239025497916668
False,piano,80,69,12.000025,12.239025497916668
False,piano,80,76,12.000025,12.239025497916668
True,flute,80,76,12.2400255,12.695026447916668
False,piano,80,45,12.2400255,12.467025972916668
False,piano,80,57,12.480026,12.719026497916667
True,flute,80,74,12.7200265,13.175027447916667
False,piano,80,64,12.960027,13.187027472916666
False,piano,80,69,12.960027,13.187027472916666
False,piano,80,74,12.960027,13.187027472916666
True,flute,80,78,13.200027500000001,13.883028922916667
False,piano,80,64,13.200027500000001,13.427027972916667
False,piano,80,69,13.200027500000001,13.427027972916667
False,piano,80,73,13.200027500000001,13.427027972916667
False,piano,80,57,13.200027500000001,13.427027972916667
False,piano,80,78,13.440028,13.667028472916666
False,piano,80,50,13.440028,14.579030372916668
False,piano,80,74,13.6800285,13.907028972916667
False,piano,80,71,13.920029,14.147029472916667
False,piano,80,57,14.1600295,14.615030447916666
False,piano,80,61,14.1600295,14.615030447916666
False,piano,80,66,14.6400305,14.867030972916666
False,piano,80,50,14.6400305,14.867030972916666
False,piano,80,67,14.880031,14.999031247916667
False,piano,80,52,14.880031,14.999031247916667
False,piano,80,68,15.1200315,15.347031972916668
False,piano,80,53,15.1200315,15.347031972916668
False,piano,80,69,15.360032,15.479032247916667
False,piano,80,54,15.360032,15.479032247916667
True,flute,80,81,15.600032500000001,15.827032972916667
False,piano,80,81,15.600032500000001,15.827032972916667
True,flute,80,81,15.840033,16.067033472916666
False,piano,80,81,15.840033,16.067033472916666
True,flute,80,78,16.0800335,16.307033972916667
False,piano,80,78,16.0800335,16.307033972916667
True,flute,80,83,16.320034,16.547034472916668
False,piano,80,83,16.320034,16.547034472916668
False,piano,80,50,16.320034,17.231035897916666
False,piano,80,57,16.320034,17.231035897916666
False,piano,80,61,16.320034,17.231035897916666
True,flute,80,81,16.5600345,16.78703497291667
False,piano,80,81,16.5600345,16.78703497291667
True,flute,80,78,16.800035,16.86303513125
False,piano,80,78,16.800035,16.86303513125
True,flute,80,76,16.864035133333335,17.029035477083333
False,piano,80,76,16.864035133333335,17.029035477083333
True,flute,80,74,17.040035500000002,17.267035972916666
False,piano,80,74,17.040035500000002,17.267035972916666
True,flute,80,76,17.280036,17.519036497916666
False,piano,80,43,17.280036,17.735036947916665
False,piano,24,82,17.280036,17.519036497916666
