user_played, instrument_name, velocity, pitch, start (s), end (s)
False,bass-electric,100,41,0.9868424999999998,1.0855267499999999
False,bass-electric,100,41,1.0855267499999999,1.184211
False,bass-electric,100,53,1.184211,1.5789479999999998
False,piano,100,89,1.5789479999999998,1.8750007499999997
False,piano,100,60,1.5789479999999998,1.8750007499999997
False,piano,100,65,1.5789479999999998,1.8750007499999997
False,piano,100,69,1.5789479999999998,1.8750007499999997
False,piano,100,77,1.5789479999999998,1.8750007499999997
False,piano,97,49,1.5789479999999998,1.6776322499999998
False,piano,99,40,1.5789479999999998,1.6776322499999998
False,piano,99,36,1.5789479999999998,1.7763164999999996
False,bass-electric,100,41,1.5789479999999998,1.7763164999999996
False,guitar-electric,67,60,1.5789479999999998,1.8750007499999997
False,guitar-electric,67,65,1.5789479999999998,1.8750007499999997
False,guitar-electric,67,69,1.5789479999999998,1.8750007499999997
False,piano,34,40,1.6776322499999998,1.7763164999999996
False,piano,33,40,1.7763164999999996,1.8750007499999997
False,bass-electric,100,41,1.7763164999999996,1.9736849999999997
False,piano,100,60,1.8750007499999997,2.1710534999999997
False,piano,100,65,1.8750007499999997,2.1710534999999997
False,piano,100,69,1.8750007499999997,2.1710534999999997
False,piano,100,77,1.8750007499999997,2.1710534999999997
False,piano,100,89,1.8750007499999997,2.1710534999999997
False,piano,99,40,1.8750007499999997,1.9736849999999997
False,guitar-electric,67,60,1.8750007499999997,2.1710534999999997
False,guitar-electric,67,65,1.8750007499999997,2.1710534999999997
False,guitar-electric,67,69,1.8750007499999997,2.1710534999999997
False,piano,31,40,1.9736849999999997,2.0723692499999995
False,piano,99,36,1.9736849999999997,2.1710534999999997
False,bass-electric,100,41,1.9736849999999997,2.1710534999999997
False,piano,30,40,2.0723692499999995,2.1710534999999997
False,piano,100,89,2.1710534999999997,2.368422
False,piano,100,77,2.1710534999999997,2.368422
False,piano,100,69,2.1710534999999997,2.368422
False,piano,100,65,2.1710534999999997,2.368422
False,piano,100,60,2.1710534999999997,2.368422
False,piano,99,40,2.1710534999999997,2.2697377499999996
False,bass-electric,100,41,2.1710534999999997,2.368422
False,guitar-electric,67,69,2.1710534999999997,2.368422
False,guitar-electric,67,65,2.1710534999999997,2.368422
False,guitar-electric,67,60,2.1710534999999997,2.368422
False,piano,31,40,2.2697377499999996,2.368422
False,piano,68,87,2.368422,2.6644747499999997
False,piano,68,75,2.368422,2.6644747499999997
False,piano,68,69,2.368422,2.6644747499999997
False,piano,68,65,2.368422,2.6644747499999997
False,piano,68,60,2.368422,2.6644747499999997
False,piano,32,40,2.368422,2.4671062499999996
False,piano,99,36,2.368422,2.5657904999999994
False,bass-electric,100,41,2.368422,2.5657904999999994
False,guitar-electric,67,60,2.368422,2.6644747499999997
False,guitar-electric,67,69,2.368422,2.6644747499999997
False,guitar-electric,67,65,2.368422,2.6644747499999997
False,piano,99,40,2.4671062499999996,2.5657904999999994
False,piano,32,40,2.5657904999999994,2.6644747499999997
False,bass-electric,100,41,2.5657904999999994,2.7631589999999995
False,piano,68,60,2.6644747499999997,2.9605274999999995
False,piano,68,65,2.6644747499999997,2.9605274999999995
False,piano,68,69,2.6644747499999997,2.9605274999999995
False,piano,68,75,2.6644747499999997,2.9605274999999995
False,piano,68,87,2.6644747499999997,2.9605274999999995
False,piano,31,40,2.6644747499999997,2.7631589999999995
False,guitar-electric,67,60,2.6644747499999997,2.9605274999999995
False,guitar-electric,67,65,2.6644747499999997,2.9605274999999995
False,guitar-electric,67,69,2.6644747499999997,2.9605274999999995
False,piano,99,40,2.7631589999999995,2.8618432499999997
False,piano,99,36,2.7631589999999995,2.9605274999999995
False,bass-electric,100,41,2.7631589999999995,2.9605274999999995
False,piano,32,40,2.8618432499999997,2.9605274999999995
False,piano,68,60,2.9605274999999995,3.1578959999999996
False,piano,68,65,2.9605274999999995,3.1578959999999996
False,piano,68,69,2.9605274999999995,3.1578959999999996
False,piano,68,75,2.9605274999999995,3.1578959999999996
False,piano,68,87,2.9605274999999995,3.1578959999999996
False,piano,32,40,2.9605274999999995,3.0592117499999993
False,bass-electric,100,41,2.9605274999999995,3.1578959999999996
False,guitar-electric,67,60,2.9605274999999995,3.1578959999999996
False,guitar-electric,67,65,2.9605274999999995,3.1578959999999996
False,guitar-electric,67,69,2.9605274999999995,3.1578959999999996
False,piano,33,40,3.0592117499999993,3.1578959999999996
False,piano,100,77,3.1578959999999996,3.4539487499999995
False,piano,100,69,3.1578959999999996,3.4539487499999995
False,piano,100,65,3.1578959999999996,3.4539487499999995
False,piano,100,60,3.1578959999999996,3.4539487499999995
False,piano,100,89,3.1578959999999996,3.4539487499999995
False,piano,99,40,3.1578959999999996,3.2565802499999994
False,piano,99,36,3.1578959999999996,3.3552644999999997
False,bass-electric,100,41,3.1578959999999996,3.3552644999999997
False,guitar-electric,67,60,3.1578959999999996,3.4539487499999995
False,guitar-electric,67,69,3.1578959999999996,3.4539487499999995
